YO,02-001,73,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.01,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,10/17/2014,11/27/2014,30,73.2333333333,-0,-0,72,101.1,-0,-0
YO,02-001,74,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.02,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,10/17/2014,11/27/2014,30,73.2333333333,-0,-0,72,101.1,-0,-0
YO,02-001,75,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.02,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,10/17/2014,11/27/2014,30,73.2333333333,-0,-0,72,101.1,-0,-0
GM,03-001,76,60G,,,,,,x,10/13/2014,0.095,10/29/2014,10/31/2014,39,36.44,78,134.6,11/26/2014,39,108.89,78,160.6,N/A,11/27/2014,39,108.8875,2,871.1,78,160.6142857143,3,1124.3
GM,03-001,77,60G,,,,,,3.375,10/22/2014,0.04,10/31/2014,10/31/2014,120,79.1,111,198.8,12/17/2014,120,113.775,111,129.7,N/A,,120,,,,111,,,
GM,03-001,78,60G,,,,,,4.965,10/22/2014,0.05,10/30/2014,10/31/2014,119,119.53,103,119.5,12/16/2014,119,179,103,179,N/A,,119,,,,103,,,
GM,03-001,79,60G,,,,,,4.765,10/22/2014,0.03,10/31/2014,10/31/2014,117,84.8,101,260.7,11/20/2014,117,118.2,101,196.525,N/A,11/27/2014,117,118.2,1,472.8,101,196.525,2,786.1
GM,03-001,80,60G,,,,,,5.605,10/22/2014,0.045,10/31/2014,10/31/2014,123,94.2,102,331,12/16/2014,123,151.2,102,213.9,N/A,,123,,,,102,,,
GM,03-001,81,60G,,,,,,5.56,10/23/2014,0.035,10/31/2014,10/31/2014,117,84.8,101,260.7,11/20/2014,117,118.2,101,196.53,N/A,11/27/2014,117,118.2,-0,-0,101,196.525,-0,-0
GM,03-001,82,60G,,,,,,3.69,10/22/2014,0.05,10/31/2014,10/31/2014,117,84.8,101,260.7,11/20/2014,117,118.2,101,196.53,N/A,11/27/2014,117,118.2,-0,-0,101,196.525,-0,-0
GM,03-001,83,60G,,,,,,4.655,10/22/2014,0.055,10/31/2014,10/31/2014,119,119.53,103,119.5,12/16/2014,119,179,103,179,N/A,,119,,,,103,,,
GM,03-001,84,60G,,,,,,4.7,10/22/2014,0.07,10/31/2014,10/31/2014,116,120.83,105,312.9,12/17/2014,116,165.2,105,207.63,N/A,,116,,,,105,,,
GM,03-001,85,60G,,,,,,3.39,10/22/2014,0.05,10/31/2014,10/31/2014,116,120.83,105,312.9,12/17/2014,116,165.2,105,207.63,N/A,,116,,,,105,,,
GM,03-001,86,60G,,,,,,3.335,10/22/2014,0.05,10/31/2014,10/31/2014,119,119.53,103,119.5,12/16/2014,119,179,103,179,N/A,,119,,,,103,,,
GM,03-001,87,60G,,,,,,4.4,10/22/2014,0.06,10/31/2014,10/31/2014,116,120.83,105,312.9,12/17/2014,116,165.2,105,207.63,N/A,,116,,,,105,,,
